"AGE","ECONPRIM","ETHGROUP","MSTATUS","QUALNUM","SEX","SOCLASS","HHSPTYPE","TENURE","COBIRTH_dv","COBIRTH"
55,"Unemp","White","Married","0","Male","I Prof","Semi-det","Own-occ buy","UK","1"
55,"Emp FT","White","Married","1","Female","II Manag Tech","Semi-det","Own-occ outr","UK","1"
55,"Perm sick","White","Divorced","2+","Female","II Manag Tech","Semi-det","Own-occ buy","UK","1"
55,"Unemp","White","Married","2+","Male","II Manag Tech","Semi-det","Own-occ outr","UK","1"
55,"Emp FT","White","Married","1","Female","II Manag Tech","Semi-det","Rent LA","UK","1"
55,"Emp FT","White","Married","0","Female","II Manag Tech","Semi-det","Own-occ outr","UK","1"
55,"Emp FT","White","Married","0","Male","II Manag Tech","Semi-det","Own-occ outr","UK","1"
55,"Emp FT","White","Married","0","Male","IIIN Skilled","Terraced","Own-occ buy","other","6"
55,"Ret","White","Married","0","Male","IIIN Skilled","Terraced","Rent HsAssoc","UK","1"
55,"Perm sick","White","Remarried","0","Female","IIIN Skilled","Terraced","Rent LA","UK","1"
55,"Emp FT","White","Married","0","Female","IIIN Skilled","Terraced","Own-occ buy","UK","1"
55,"Emp FT","White","Married","0","Male","IV Part Skill","Terraced","Rent LA","UK","1"
55,"Emp FT","White","Married","0","Female","IIIN Skilled","Semi-det","Rent LA","UK","1"
55,"Perm sick","Pakistani","Married","0","Male","IIIN Skilled","Semi-det","Own-occ buy","other","18"
55,"Emp PT","White","Single","0","Female","IIIN Skilled","Terraced","Own-occ buy","UK","1"
55,"Emp PT","White","Married","0","Female","IV Part Skill","Semi-det","Own-occ buy","UK","1"
55,"Emp FT","White","Single","0","Male","IIIM Skilled","Semi-det","Rent LA","UK","1"
55,"Emp FT","White","Married","0","Male","IV Part Skill","Flat-res","Rent LA","UK","1"
55,"Emp FT","White","Widowed","0","Female","IIIM Skilled","Terraced","Rent LA","UK","1"
55,"Self-emp wo","White","Married","0","Male","IIIM Skilled","Semi-det","Own-occ outr","UK","1"
55,"Ret","White","Married","0","Male","IV Part Skill","Semi-det","Rent LA","UK","1"
55,"Emp FT","Chinese","Married","0","Male","IIIM Skilled","Semi-det","Own-occ buy","other","20"
55,"Self-emp w","White","Single","0","Male","IIIM Skilled","Semi-det","Own-occ buy","UK","1"
55,"Emp PT","White","Married","0","Female","IV Part Skill","Semi-det","Rent LA","UK","1"
55,"Emp FT","Black Car","Married","0","Female","IV Part Skill","Terraced","Own-occ outr","other","15"
55,"Emp FT","White","Divorced","0","Male","II Manag Tech","Semi-det","Own-occ buy","UK","1"
55,"Emp PT","White","Married","0","Female","IIIN Skilled","Detached","Own-occ buy","UK","1"
55,"Other","White","Married","0","Female","IIIN Skilled","Flat-res","Rent LA","UK","1"
55,"Unemp","White","Widowed","0","Female","IIIM Skilled","Semi-det","Rent LA","UK","1"
55,"Perm sick","Black Car","Married","0","Male","IV Part Skill","Terraced","Own-occ outr","other","14"
55,"Self-emp w","Pakistani","Married","0","Male","IV Part Skill","Semi-det","Own-occ buy","other","17"
55,"Emp FT","White","Married","0","Male","IV Part Skill","Semi-det","Own-occ outr","UK","4"
55,"Unemp","White","Widowed","0","Male","IV Part Skill","Semi-det","Own-occ buy","UK","1"
55,"Emp FT","White","Remarried","0","Male","IIIM Skilled","Terraced","Own-occ buy","UK","1"
55,"Emp FT","White","Married","0","Male","IIIM Skilled","Terraced","Rent LA","UK","1"
55,"Emp FT","White","Divorced","0","Male","IIIM Skilled","Semi-det","Rent LA","UK","1"
55,"Self-emp wo","White","Remarried","0","Male","IIIM Skilled","Semi-det","Own-occ outr","UK","1"
55,"Perm sick","White","Married","0","Male","IIIM Skilled","Terraced","Own-occ buy","UK","1"
55,"Perm sick","White","Married","0","Male","V Unskill","Semi-det","Own-occ buy","UK","1"
55,"Unemp","White","Single","0","Male","V Unskill","Conv Flat","Rent priv furn","other","6"
55,"Emp FT","White","Married","0","Male","V Unskill","Semi-det","Rent HsAssoc","other","6"
55,"Other","White","Married","0","Female","V Unskill","Semi-det","Rent LA","UK","1"
55,"Emp FT","White","Single","0","Male","V Unskill","Semi-det","Rent LA","UK","1"
55,"Emp FT","White","Widowed","0","Female","IV Part Skill","Flat-res","Rent LA","UK","1"
55,"Emp PT","White","Married","0","Female","V Unskill","Semi-det","Own-occ buy","UK","4"
55,"Emp PT","White","Married","0","Female","V Unskill","Semi-det","Own-occ outr","UK","1"
55,"Emp PT","White","Married","0","Female","V Unskill","Terraced","Own-occ outr","UK","4"
55,"Emp PT","White","Married","0","Female","IV Part Skill","Semi-det","Own-occ outr","UK","1"
55,"Emp PT","White","Married","0","Female","V Unskill","Terraced","Rent priv unf","UK","1"
55,"Emp FT","White","Married","0","Female","V Unskill","Terraced","Own-occ outr","other","6"
55,"Perm sick","White","Married","0","Female","V Unskill","Terraced","Own-occ outr","UK","1"
55,"Emp FT","White","Married","0","Male","V Unskill","Terraced","Rent LA","UK","1"
56,"Perm sick","White","Remarried","0","Male",NA,"Flat-res","Rent LA","UK","1"
56,"Unemp","White","Divorced","0","Male",NA,"Flat-res","Rent LA","UK","2"
56,"Perm sick","White","Married","0","Male",NA,"Terraced","Rent LA","UK","1"
56,"Other","Pakistani","Married","0","Female",NA,"Detached","Own-occ buy","other","18"
56,"Ret","White","Married","0","Female",NA,"Semi-det","Rent LA","UK","1"
56,"Unemp","White","Remarried","0","Male",NA,"Semi-det","Rent LA","UK","1"
56,"Perm sick","White","Married","0","Male",NA,"Terraced","Rent LA","UK","4"
56,"Other","White","Married","0","Female",NA,"Terraced","Own-occ outr","UK","1"
56,"Perm sick","White","Divorced","0","Female",NA,"Terraced","Rent LA","UK","1"
56,"Other","White","Divorced","0","Female",NA,"Flat-res","Rent LA","UK","1"
56,"Perm sick","White","Divorced","0","Female",NA,"Terraced","Rent LA","UK","1"
56,"Unemp","White","Married","0","Male",NA,"Terraced","Rent LA","UK","1"
56,"Unemp","White","Single","0","Male",NA,"Terraced","Own-occ outr","UK","1"
56,"Perm sick","White","Divorced","0","Female",NA,"Flat-res","Rent LA","UK","2"
56,"Unemp","Pakistani","Married","0","Male",NA,"Terraced","Own-occ outr","other","18"
56,"Unemp","White","Single","0","Male",NA,"Terraced","Own-occ outr","other","6"
56,"Perm sick","White","Married","0","Female",NA,"Flat-res","Rent LA","UK","1"
56,"Perm sick","White","Divorced","0","Male",NA,"Flat-res","Rent LA","UK","1"
56,"Perm sick","White","Single","0","Female",NA,"Semi-det","Own-occ outr","UK","1"
56,"Perm sick","White","Divorced","0","Female",NA,"Terraced","Own-occ buy","UK","1"
56,"Perm sick","White","Single","0","Male",NA,"Semi-det","Rent LA","UK","1"
56,"Perm sick","Pakistani","Married","0","Male","Not stated","Semi-det","Own-occ buy","other","18"
56,"Self-emp w","White","Married","0","Male","II Manag Tech","Semi-det","Own-occ buy","UK","1"
56,"Emp FT","White","Married","0","Male","II Manag Tech","Semi-det","Own-occ outr","UK","1"
56,"Self-emp wo","White","Divorced","0","Male","II Manag Tech","Terraced","Own-occ buy","UK","1"
56,"Emp FT","White","Single","2+","Male","I Prof","Semi-det","Own-occ outr","UK","1"
56,"Emp PT","White","Married","0","Female","II Manag Tech","Semi-det","Own-occ buy","UK","1"
56,"Self-emp w","White","Single","0","Male","I Prof",NA,NA,"other","32"
56,"Emp FT","White","Married","0","Male","IIIN Skilled","Semi-det","Own-occ outr","UK","1"
56,"Perm sick","White","Divorced","0","Female","IIIN Skilled","Terraced","Rent LA","UK","1"
56,"Emp FT","White","Married","0","Female","IIIN Skilled","Terraced","Own-occ buy","UK","1"
56,"Emp FT","White","Single","0","Male","IV Part Skill","Semi-det","Rent LA","UK","1"
56,"Emp FT","White","Married","0","Female","IIIN Skilled","Terraced","Own-occ outr","UK","1"
56,"Ret","White","Single","0","Male","IIIN Skilled","Semi-det","Own-occ outr","UK","1"
56,"Emp PT","White","Married","0","Female","IIIN Skilled","Terraced","Own-occ buy","UK","1"
56,"Self-emp wo","White","Married","0","Male","IIIM Skilled","Detached","Rent job","UK","1"
56,"Emp FT","White","Married","0","Male","IIIM Skilled","Semi-det","Own-occ buy","UK","1"
56,"Emp PT","White","Married","0","Female","IV Part Skill","Terraced","Rent LA","UK","1"
56,"Unemp","Indian","Married","0","Female","IIIM Skilled","Detached","Own-occ buy","other","17"
56,"Emp FT","White","Married","0","Male","IV Part Skill","Semi-det","Own-occ outr","UK","1"
56,"Perm sick","White","Single","0","Female","IIIM Skilled","Semi-det","Own-occ outr","UK","1"
56,"Perm sick","Black Car","Married","0","Male","IIIM Skilled","Semi-det","Own-occ buy","other","14"
56,"Self-emp wo","White","Married","0","Male","IIIM Skilled","Detached","Own-occ outr","other","6"
56,"Emp FT","White","Remarried","0","Male","IIIM Skilled","Terraced","Rent HsAssoc","other","6"
56,"Emp FT","White","Married","0","Male","IV Part Skill","Semi-det","Own-occ outr","UK","1"
56,"Emp FT","White","Remarried","0","Male","IV Part Skill","Terraced","Rent HsAssoc","UK","1"
56,"Ret","White","Remarried","0","Male","IIIM Skilled","Terraced","Own-occ buy","UK","1"
56,"Emp PT","White","Married","0","Female","IV Part Skill","Terraced","Own-occ outr","UK","1"
56,"Emp PT","White","Married","0","Female","IIIM Skilled","Semi-det","Own-occ buy","UK","1"
56,"Emp FT","White","Married","0","Male","IV Part Skill","Flat-comm","Rent LA","other","6"
56,"Other","White","Married","0","Female","IIIN Skilled","Terraced","Own-occ buy","UK","1"
56,"Self-emp wo","White","Married","0","Male","IIIN Skilled","Semi-det","Own-occ buy","UK","1"
56,"Emp FT","White","Married","0","Female","IIIN Skilled","Semi-det","Own-occ outr","UK","3"
56,"Self-emp wo","White","Divorced","0","Male","IV Part Skill","Semi-det","Own-occ buy","UK","1"
56,"Emp FT","White","Single","0","Male","IV Part Skill","Oth NotSC bedsit","Rent priv furn","UK","2"
56,"Emp FT","White","Married","0","Male","IV Part Skill","Terraced","Own-occ buy","UK","1"
56,"Emp FT","White","Married","0","Female","IV Part Skill","Terraced","Rent HsAssoc","UK","1"
56,"Emp FT","White","Married","0","Male","IIIM Skilled","Terraced","Rent LA","UK","1"
56,"Unemp","White","Divorced","0","Male","IIIM Skilled","Flat-comm","Rent LA","UK","1"
56,"Perm sick","White","Married","0","Male","IIIM Skilled","Terraced","Rent LA","UK","1"
56,"Emp FT","White","Married","0","Male","IIIM Skilled","Semi-det","Own-occ buy","UK","1"
56,"Emp FT","White","Divorced","0","Male","IV Part Skill","Terraced","Rent HsAssoc","other","6"
56,"Unemp","White","Divorced","0","Male","V Unskill","Terraced","Rent LA","UK","1"
56,"Self-emp wo","White","Married","0","Male","IV Part Skill","Semi-det","Own-occ outr","other","6"
56,"Emp PT","White","Widowed","0","Female","V Unskill","Terraced","Rent LA","other","26"
56,"Other","White","Widowed","0","Female","V Unskill","Semi-det","Rent LA","UK","1"
56,"Emp PT","White","Married","1","Female","V Unskill","Terraced","Rent LA","UK","2"
56,"Emp PT","White","Married","0","Female","V Unskill","Terraced","Rent LA","UK","1"
56,"Emp PT","White","Married","0","Female","V Unskill","Terraced","Rent LA","UK","1"
56,"Other","White","Married","0","Female","IV Part Skill","Terraced","Rent LA","UK","1"
56,"Self-emp wo","White","Married","0","Male","Inad descr","Semi-det","Own-occ buy","UK","1"
57,"Other","White","Single","0","Female",NA,"Terraced","Own-occ outr","UK","1"
57,"Perm sick","White","Widowed","0","Female",NA,"Terraced","Rent LA","UK","1"
57,"Other","White","Married","0","Female",NA,"Terraced","Rent LA","UK","1"
57,"Ret","White","Married","0","Male",NA,"Terraced","Rent LA","UK","1"
57,"Other","White","Widowed","0","Female",NA,"Terraced","Rent LA","UK","1"
57,"Unemp","White","Married","0","Male",NA,"Terraced","Rent LA","other","6"
57,"Other","White","Divorced","0","Female",NA,"Terraced","Rent LA","other","6"
57,"Unemp","White","Married","0","Male",NA,"Terraced","Own-occ outr","other","6"
57,"Perm sick","White","Single","0","Female",NA,"Semi-det","Own-occ outr","UK","1"
57,"Other","White","Married","0","Female",NA,"Semi-det","Own-occ outr","UK","1"
57,"Ret","White","Married","0","Female",NA,"Semi-det","Rent LA","UK","1"
57,"Perm sick","White","Remarried","0","Male",NA,"Flat-res","Rent LA","UK","1"
57,"Perm sick","White","Married","0","Female",NA,"Semi-det","Own-occ outr","UK","1"
57,"Ret","Black Car","Married","0","Female",NA,"Terraced","Rent priv furn","other","15"
57,"Perm sick","White","Married","0","Female",NA,"Terraced","Rent LA","other","6"
57,"Emp FT","White","Married","1","Male","II Manag Tech","Semi-det","Own-occ outr","UK","1"
57,"Perm sick","White","Divorced","0","Female","II Manag Tech","Terraced","Rent LA","UK","1"
57,"Self-emp wo","White","Married","0","Female","II Manag Tech","Semi-det","Own-occ buy","UK","1"
57,"Self-emp wo","White","Married","0","Male","IIIN Skilled","Flat-comm","Own-occ buy","other","6"
57,"Emp FT","White","Widowed","1","Female","II Manag Tech","Detached","Own-occ buy","UK","4"
57,"Emp FT","White","Married","2+","Female","II Manag Tech","Detached","Own-occ buy","UK","1"
57,"Emp FT","White","Married","1","Female","II Manag Tech","Semi-det","Own-occ outr","UK","1"
57,"Emp PT","White","Married","0","Female","IIIN Skilled","Semi-det","Own-occ outr","UK","1"
57,"Emp PT","White","Married","0","Female","IIIN Skilled","Semi-det","Own-occ buy","UK","1"
57,"Emp FT","White","Divorced","0","Female","IIIN Skilled","Flat-res","Own-occ buy","UK","1"
57,"Perm sick","White","Widowed","0","Female","IIIN Skilled","Flat-res","Rent LA","UK","2"
57,"Self-emp wo","White","Married","1","Female","IIIN Skilled","Semi-det","Own-occ buy","UK","1"
57,"Emp FT","White","Married","0","Male","IIIN Skilled","Semi-det","Own-occ outr","UK","1"
57,"Emp FT","White","Married","0","Male","IIIN Skilled","Semi-det","Own-occ outr","UK","1"
57,"Emp PT","White","Divorced","0","Female","IIIN Skilled",NA,NA,"UK","1"
57,"Emp FT","White","Married","0","Female","IIIN Skilled","Semi-det","Rent LA","UK","4"
57,"Unemp","White","Married","0","Female","IIIN Skilled","Semi-det","Own-occ buy","UK","1"
57,"Emp FT","White","Single","0","Male","IV Part Skill","Terraced","Rent LA","UK","1"
57,"Emp FT","White","Remarried","0","Male","IIIM Skilled","Semi-det","Own-occ buy","UK","1"
57,"Emp FT","Black Car","Married","0","Male","IIIM Skilled","Detached","Rent LA","other","14"
57,"Emp PT","White","Married","0","Female","IV Part Skill","Semi-det","Own-occ outr","UK","1"
57,"Emp PT","White","Remarried","0","Female","IIIN Skilled","Detached","Own-occ buy","UK","1"
57,"Emp FT","White","Married","0","Male","IV Part Skill","Semi-det","Rent LA","UK","1"
57,"Emp FT","White","Married","0","Male","IIIM Skilled","Terraced","Rent HsAssoc","UK","1"
57,"Emp FT","White","Married","0","Male","IV Part Skill","Terraced","Own-occ buy","UK","1"
57,"Perm sick","White","Married","0","Male","IIIM Skilled","Semi-det","Own-occ outr","UK","1"
57,"Emp FT","White","Married","0","Male","IIIM Skilled","Terraced","Rent LA","UK","1"
57,"Unemp","White","Single","0","Male","IV Part Skill","Terraced","Rent LA","UK","1"
57,"Emp FT","White","Divorced","0","Female","IV Part Skill","Terraced","Own-occ buy","UK","1"
57,"Emp PT","Black Afr","Single","0","Male","IV Part Skill","Terraced","Own-occ buy","other","11"
57,"Emp PT","White","Widowed","0","Female","IV Part Skill","Terraced","Rent LA","other","6"
57,"Emp PT","White","Married","0","Male","IV Part Skill","Terraced","Own-occ buy","UK","1"
57,"Self-emp wo","White","Single","0","Male","IIIN Skilled","Flat-res","Rent LA","UK","1"
57,"Perm sick","White","Married","0","Female","IIIM Skilled",NA,NA,"UK","1"
57,"Emp FT","White","Divorced","0","Male","IIIM Skilled","Semi-det","Rent LA","UK","1"
57,"Emp FT","White","Divorced","0","Male","IIIM Skilled","Flat-res","Own-occ buy","UK","1"
57,"Emp FT","White","Married","0","Male","IIIM Skilled","Terraced","Own-occ outr","other","6"
57,"Perm sick","White","Married","0","Female","IV Part Skill","Terraced","Rent LA","UK","1"
57,"Emp FT","White","Married","0","Male","V Unskill","Terraced","Rent LA","other","6"
57,"Self-emp wo","White","Married","0","Male","V Unskill","Terraced","Rent HsAssoc","other","6"
57,"Ret","White","Divorced","0","Male","IIIM Skilled","Detached","Own-occ outr","UK","1"
57,"Perm sick","White","Married","0","Male","IV Part Skill","Terraced","Own-occ buy","UK","1"
57,"Emp PT","White","Widowed","0","Female","V Unskill","Terraced","Rent priv unf","UK","1"
57,"Emp PT","White","Married","0","Female","IIIM Skilled","Terraced","Own-occ outr","UK","1"
57,"Other","White","Married","0","Female","V Unskill","Semi-det","Own-occ outr","other","6"
57,"Emp FT","Black Car","Married","0","Male","V Unskill","Terraced","Own-occ buy","other","14"
57,"Emp PT","White","Married","0","Female","V Unskill","Terraced","Own-occ outr","UK","1"
57,"Other","White","Married","0","Female","V Unskill","Semi-det","Rent LA","UK","1"
57,"Emp PT","White","Married","0","Female","V Unskill","Terraced","Own-occ buy","UK","1"
57,"Unemp","Black Afr","Remarried","1","Male","Inad descr","Terraced","Rent LA","other","11"
58,"Unemp","White","Single","0","Male",NA,"Flat-res","Rent LA","UK","2"
58,"Other","Black Car","Remarried","0","Male",NA,"Semi-det","Rent LA","other","14"
58,"Perm sick","White","Married","0","Female",NA,"Terraced","Rent LA","UK","1"
58,"Other","White","Married","0","Female",NA,"Semi-det","Own-occ buy","UK","1"
58,"Perm sick","White","Remarried","0","Male",NA,"Semi-det","Rent LA","UK","1"
58,"Perm sick","White","Divorced","0","Female",NA,"Semi-det","Rent LA","UK","1"
